sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,sequencing_platform454Roche,sequencing_platformIllumina,sample_typerhizosphere_soil,sample_typesoil,sample_typetopsoil,primersAML1_AML2_then_AMV4_5NF_AMDGR,primersAML1_AML2_then_NS31_AM1,primersAML1_AML2_then_nu_SSU_0595_5__nu_SSU_0948_3_,primersAMV4_5F_AMDGR,primersAMV4_5NF_AMDGR,primersGeoA2_AML2_then_NS31_AMDGR,primersGeoA2_NS4_then_NS31_AML2,primersGlomerWT0_Glomer1536_then_NS31_AM1A_and_GlomerWT0_Glomer1536_then_NS31_AM1B,primersGlomerWT0_Glomer1536_then_NS31_AM1A__GlomerWT0_Glomer1536_then_NS31_AM1B,primersNS1_NS4_then_AML1_AML2,primersNS1_NS4_then_AMV4_5NF_AMDGR,primersNS1_NS4_then_NS31_AM1,primersNS1_NS41_then_AML1_AML2,primersNS31_AM1,primersNS31_AML2,primersWANDA_AML2,amf_sampling_density,Resolve_Biome,arbuscular_mycorrhizal_richness,CV_Fold_Random,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S5319,2432.0,168.466822751156,246.878234863281,301.483238330002,64.2916030883789,18,588.0,4062.0,6285.0,-0.699053168296814,-0.218051195144653,737.0,2.84160852432251,-6.0625,0.0,0.0,0.0,3231.64282226563,75.1283187866211,76.931640625,7.55797052383423,68.4884338378906,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0047818426974117,13,0.693147180559945,10,17.9291667938232,-30.0874996185303,9
S4118,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.94412311250694,9,-155.304168701172,19.8291664123535,1
S2785,1724.0,244.467318656541,1706.91381835938,294.484037318539,80.1983184814453,92,703.0,1160.0,1594.0,-0.724201917648315,-0.109783723950386,150.0,4.26989221572876,-1.875,0.0,2.50671076774597,9.17280006408691,7534.65380859375,199.571304321289,47.4349098205566,19.403787612915,56.1353607177734,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.137215510010719,1,4.02535169073515,10,109.412498474121,18.3291664123535,9
S2212,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.30041896507364,10,9.46249961853027,48.4625015258789,7
S1759,1519.0,138.5,594.385009765625,316.5,103.798347473145,100,1486.0,1860.0,1566.0,-0.613940954208374,-0.141420647501946,14.0,0.218758299946785,0.0,0.0,82.249153137207,0.170666664838791,3660.61010742188,200.0,22.4479713439941,9.04890155792236,77.8974685668945,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.175991401076317,4,4.15888308335967,1,117.629165649414,37.0041656494141,2
S3207,1760.0,244.483579320992,1222.93359375,326.483579320992,85.9000091552734,0,324.0,260.0,4038.0,-0.185694977641106,0.867602169513702,95.5,1.0685065984726,-0.5,4.26374673843384,0.0,42.833423614502,7567.93994140625,200.0,67.3714752197266,16.7349185943604,59.2618675231934,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.169653609395027,7,3.22878657273268,8,34.2291679382324,-19.0041675567627,5
S2735,1728.0,253.5,1402.36486816406,313.5,50.1983299255371,0,234.0,1960.0,4771.0,-0.707106471061707,0.610801756381989,15.5,0.0978320688009262,0.25,0.0,0.0063379555940628,118.854400634766,14084.912109375,40.2165756225586,41.5113716125488,68.8813247680664,74.0901031494141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0585042797029018,1,3.3140405500915,1,-87.2125015258789,21.2124996185303,8
S3608,1214.0,169.467395017737,1571.87854003906,307.450869726989,56.2016525268555,41,765.0,475.0,2557.0,0.122175917029381,0.310281306505203,198.0,3.63102960586548,-4.8125,0.0,146.328628540039,22.3459548950195,6883.693359375,200.0,31.417200088501,20.2363700866699,61.7425346374512,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223375797271729,1,3.49626512540954,2,111.037498474121,29.654167175293,4
S994,1323.0,49.4836715963432,470.153045654297,262.516652122,124.504989624023,49,418.0,2213.0,4399.0,0.405947029590607,0.913846731185913,467.5,4.09222984313965,-4.375,0.0,0.0,0.159288883209229,2430.73071289063,199.569900512695,39.0692176818848,26.0081157684326,71.6221084594727,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946615263819694,8,3.13549421592915,6,121.4375,45.5708351135254,5
S2871,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.7520185224961,3,-155.304168701172,19.8291664123535,1
S1956,1336.0,105.417007789994,640.333801269531,260.417007789994,80.8033599853516,41,326.0,2662.0,3921.0,0.118021532893181,0.535462379455566,1008.0,16.6763648986816,-27.125,0.0,0.0,48.5077323913574,1822.48974609375,196.412582397461,35.6444396972656,35.0797233581543,64.9391937255859,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.258230298757553,4,3.61091791264422,2,112.287498474121,35.2041664123535,10
S2721,804.0,83.5666806131227,661.466003417969,216.566937319996,12.9983520507813,47,880.0,3692.0,2171.0,0.994006514549255,-0.10653193295002,299.5,8.25726318359375,-3.5,0.0,0.0,82.0350189208985,6237.53271484375,200.0,30.2431030273438,39.9774856567383,58.9877967834473,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.601205110549927,4,2.70805020110221,3,10.4041662216187,50.970832824707,10
S6024,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.56464164011503,4,-155.304168701172,19.8291664123535,1
S3269,1794.0,268.51671407,1034.42687988281,360.51671407,64.0016708374024,0,324.0,2584.0,4644.0,0.349154829978943,-0.158226191997528,237.0,1.00236773490906,1.8125,9.33766746520996,0.0,38.5344009399414,4517.6337890625,200.0,51.6817169189453,21.5213890075684,61.8374557495117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0568365678191185,7,2.83321334405622,9,-3.76250004768372,8.76249980926514,8
S3198,2034.0,204.483303998,413.625396728516,317.499746077843,87.6950073242188,0,601.0,2520.0,4216.0,-0.986120700836182,0.165471702814102,400.0,0.656249403953552,0.0625,0.0,0.0,36.5486221313477,4923.84912109375,199.923889160156,53.1821594238281,16.7333469390869,68.8826446533203,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0388451553881168,7,0.693147180559945,10,-66.2624969482422,-28.8791675567627,5
S1566,417.000030517578,-15.5837125179969,1761.61987304688,107.416287482003,24.8966503143311,0,2399.0,2895.0,2138.0,-0.89824640750885,-0.437993764877319,1425.5,2.98952746391296,-4.9375,0.0,0.0,0.843555569648743,1091.59997558594,139.78662109375,58.6018447875977,133.816024780273,56.871940612793,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003766972804442,11,3.82861966906428,7,7.54583311080933,60.6124992370606,3
S1508,670.0,62.5002805868139,610.696838378906,186.466779126816,29.7016773223877,0,1066.0,1206.0,1917.0,-0.425828874111176,0.581057786941528,3.0,0.96534138917923,-0.4375,0.0,5.37165260314941,66.1125335693359,6513.29541015625,159.553558349609,53.4773025512695,119.185501098633,51.0307006835938,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.181718394160271,4,3.51154543883102,4,19.9291667938232,60.345832824707,10
S2354,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.17784551028555,5,9.46249961853027,48.4625015258789,7
S3833,1782.0,241.483938621307,2996.38623046875,282.467115747314,78.6999969482422,6,240.0,2624.0,5124.0,0.872532248497009,-0.470175087451935,62.0,7.21270942687988,-6.625,0.0,0.185574069619179,116.037155151367,14145.4658203125,150.62223815918,48.1487007141113,47.2413482666016,53.5218391418457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0049404166638851,1,3.84295152083976,5,145.4375,-16.2374992370605,10
S6341,687.0,54.4829802171223,713.363891601563,203.499438862243,27.1966514587402,0,1256.0,1315.0,1562.0,0.906283140182495,0.0237830076366663,66.0,2.63457679748535,-1.0,0.0,0.0,73.5612411499024,5963.0,200.0,58.433349609375,161.953384399414,45.2756156921387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.137718394398689,6,1.38629436111989,3,16.8958339691162,61.1458320617676,10
S1135,888.0,14.5165119054057,505.026824951172,229.549759912811,39.0966796875,98,815.0,2541.0,1679.0,-0.492801070213318,0.466428577899933,216.0,0.695481479167938,1.6875,0.0466642938554287,0.0,8.25920009613037,3899.59643554688,199.090942382813,26.329984664917,86.1369476318359,64.2487335205078,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0044285836629569,8,3.99129618632265,7,83.1041641235352,54.6624984741211,9
S1075,1385.0,128.5,673.010131835938,303.5,102.403327941895,100,777.0,693.0,1642.0,-9.41749419780535e-07,-0.782300591468811,21.5,0.180392995476723,-0.125,0.0062800822779536,21.0128993988037,0.0,5984.97314453125,200.0,43.8412780761719,8.96888637542725,72.6647567749023,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.121672533452511,4,4.05070610041045,6,119.995834350586,36.6291656494141,2
S6560,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,3.17747032935415,6,-155.3125,19.8291664123535,1
S2357,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.44973356373433,7,9.46249961853027,48.4625015258789,7
S2527,2071.0,166.615956057356,568.856872558594,332.632681291355,40.0033340454102,52,652.0,2423.0,4539.0,0.445362776517868,-0.651786923408508,985.0,7.86111259460449,-1.3125,0.0,0.790394961833954,6.17742204666138,2958.54443359375,185.192398071289,37.8746719360352,20.3457508087158,71.9136276245117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024140665307641,12,4.07752050392014,4,-6.69583320617676,32.0208320617676,7
S4776,1334.0,83.4834717828525,586.385681152344,273.483471782853,104.69832611084,100,602.0,814.0,2763.0,0.420039296150208,-0.405989587306976,653.5,1.92939126491547,-0.5,0.0,19.0720195770264,2.4696888923645,3224.70751953125,200.0,43.7175331115723,21.4237766265869,73.9813461303711,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147004172205925,4,2.39789527279837,8,117.429168701172,40.845832824707,9
S6751,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.48307160772729,1,-155.320831298828,19.8208332061768,1
S1401,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133889093995094,4,3.22878657273268,9,-73.3708343505859,45.720832824707,10
S2325,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.34983388099561,10,9.46249961853027,48.4625015258789,7
S7168,1100.0,39.5498899051078,395.561584472656,251.549889905108,62.9016456604004,85,1388.0,2058.0,1353.0,0.986429274082184,0.16007536649704,807.0,0.746354162693024,1.25,0.0,0.0,0.0,4617.9306640625,200.0,40.1504364013672,25.5126323699951,68.5633926391602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.141255363821983,8,1.38629436111989,8,-107.6875,50.2958335876465,4
S2743,665.0,64.5,576.911682128906,188.533220641134,28.1033229827881,25,1778.0,2585.0,1856.0,-0.581238806247711,-0.813733041286469,0.0,0.0,0.0,0.0,9.27466201782227,75.4638214111328,6710.97216796875,139.56999206543,58.4025573730469,123.125305175781,52.0227203369141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.177691742777824,4,2.95313789502889,1,19.5458335876465,60.2374992370606,10
S4987,1467.0,65.5168104299955,388.115539550781,283.533541347995,122.498344421387,43,575.0,348.0,3000.0,0.973927140235901,0.206511348485947,500.0,2.25614380836487,-1.875,0.0,26.8183765411377,0.0,1837.728515625,200.0,43.761360168457,13.0488920211792,82.2479095458984,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103868305683136,8,3.7011291204215,9,119.512496948242,43.8624992370606,4
S1332,1285.0,211.501210215655,2388.92333984375,296.534824371637,64.0949630737305,4,392.0,2911.0,4764.0,-0.51543915271759,0.319358289241791,370.0,9.57858085632324,-10.0,0.0,0.0,98.8995590209961,4938.458984375,194.510604858398,50.9076652526856,38.9906921386719,52.326587677002,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.192381739616394,1,3.54095932403731,7,112.529167175293,23.1708335876465,9
S5129,804.0,83.5666806131227,661.466003417969,216.566937319996,12.9983520507813,47,880.0,3692.0,2171.0,0.994006514549255,-0.10653193295002,299.5,8.25726318359375,-3.5,0.0,0.0,82.0350189208985,6237.53271484375,200.0,30.2431030273438,39.9774856567383,58.9877967834473,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.601205110549927,4,2.77258872223978,2,10.4041662216187,50.970832824707,10
S1395,672.0,62.5,582.584716796875,170.5,30.8033218383789,19,922.0,1151.0,1944.0,-0.376448929309845,0.894427299499512,9.0,0.264551818370819,-0.1875,0.0,0.339160919189453,60.1447105407715,6519.51171875,161.31022644043,57.9127502441406,139.188262939453,52.8242225646973,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18547260761261,4,3.47348705204269,3,20.1625003814697,60.0708351135254,10
S6975,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.77133791169209,8,-155.3125,19.8291664123535,1
S4366,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,3.2451671730906,2,-155.329162597656,19.8208332061768,1
S2295,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.67644602060318,4,3.78412148723154,4,9.46249961853027,48.4625015258789,7
S3008,1287.0,215.584878503113,2334.71728515625,302.601966616156,63.7966461181641,17,358.0,388.0,4061.0,-0.766372263431549,0.57852578163147,267.0,9.13307189941406,-13.25,0.0,0.269826233386993,84.052978515625,4267.283203125,191.520172119141,51.2281036376953,38.6058654785156,54.2783508300781,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.192381739616394,1,3.56243717564544,9,112.537498474121,23.1791667938232,9
S2496,1244.0,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20793080329895,4,3.09099702274983,5,108.0625,34.2874984741211,7
S2005,1837.0,158.533184489758,735.1875,247.533184489758,80.5000305175781,54,1652.0,3359.0,2629.0,0.209563732147217,0.753859102725983,1592.0,0.610413074493408,0.5,2.37217879295349,0.0,32.9546661376953,4337.42724609375,198.604904174805,62.9379959106445,19.152286529541,57.1748123168945,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617123730480671,10,4.0342406381524,6,29.1875,-26.0041675567627,10
S4376,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.70798350525423,10,-155.3125,19.8291664123535,1
S4126,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.94417583082139,3,-155.329162597656,19.8208332061768,1
S3433,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2.13994851804446,1,-155.3125,19.8291664123535,1
S3434,1260.0,126.599873941692,3311.09692382813,180.566476053691,24.2983322143555,0,266.0,-809.0,5397.0,0.178679093718529,0.983178436756134,1849.0,5.4882984161377,-1.25,0.0,0.0,12.07164478302,9696.0947265625,198.757888793945,42.4642868041992,173.340545654297,52.8579063415527,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2.39771345126607,4,-155.320831298828,19.8208332061768,1
S1974,1771.0,242.5,1133.63708496094,324.483299265999,85.8000106811524,0,128.0,-1674.0,5903.0,-0.510260343551636,-0.221775472164154,120.5,2.75522804260254,-1.125,2.60734081268311,0.0,56.788444519043,8332.7861328125,197.062149047852,64.7538986206055,18.1831035614014,58.4259071350098,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.169987112283707,7,3.13545076060743,1,34.1875,-19.0208339691162,5
S1677,1779.99987792969,223.468079874418,1338.24267578125,285.468079874418,56.3932876586914,58,929.0,3642.0,1435.0,0.0270131230354309,0.393667817115784,693.0,15.2738380432129,-1.25,0.0,2.23873972892761,108.462219238281,15287.259765625,178.252243041992,46.7841911315918,26.1582660675049,60.7360687255859,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0035891663283109,7,3.17805383034795,2,-63.5208320617676,-18.1708335876465,8
S1044,1425.0,177.417221456095,780.139770507813,286.416941170064,48.4016761779785,58,783.0,278.0,2545.0,-0.77606737613678,0.629820227622986,76.0,2.88199639320374,-4.5,0.0,1.02900266647339,19.161600112915,8459.4501953125,200.0,36.7443885803223,24.3361511230469,72.1381683349609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.065120093524456,12,4.68674096141105,5,3.02083325386047,39.8375015258789,4
S7254,1447.99987792969,100.667510631422,543.984619140625,273.684238449422,41.3966827392578,0,492.0,1602.0,5658.0,0.680227518081665,-0.70455527305603,1652.0,15.0495548248291,5.9375,0.0,0.0,70.8135147094727,5953.7998046875,198.817596435547,48.0841827392578,42.2609901428223,63.0618133544922,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0812075063586235,12,2.76964690362304,6,-2.83750009536743,37.404167175293,10
S5334,1260.0,37.516730037999,377.614898681641,248.499921159994,104.70002746582,48,746.0,3307.0,3786.0,0.990330457687378,0.0856757462024689,1343.0,0.904352128505707,-0.625,0.0,0.0,0.0,2077.00756835938,200.0,51.2353324890137,26.3958492279053,80.686408996582,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13196773827076,8,3.38425467076087,10,116.279167175293,42.029167175293,9
S1234,1425.0,177.417221456095,780.139770507813,286.416941170064,48.4016761779785,58,783.0,278.0,2545.0,-0.77606737613678,0.629820227622986,76.0,2.88199639320374,-4.5,0.0,1.02900266647339,19.161600112915,8459.4501953125,200.0,36.7443885803223,24.3361511230469,72.1381683349609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.065120093524456,12,3.66356164612965,7,3.02083325386047,39.8375015258789,4
S2023,1282.0,39.6494818403179,531.684936523438,242.649481840318,105.101654052734,48,803.0,860.0,2425.0,0.658544182777405,0.66123354434967,1136.5,7.39532709121704,8.625,0.0,0.0,6.70844459533691,2686.10717773438,200.0,41.424072265625,31.8350410461426,73.487060546875,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130005180835724,4,3.43385817325507,6,117.545829772949,41.9541664123535,9
S4850,932.0,18.6167967089223,423.395202636719,223.716297673697,45.705020904541,0,834.0,3918.0,2295.0,0.926458120346069,0.112966164946556,644.5,4.04550313949585,4.5625,0.0,0.0,116.879112243652,6558.85205078125,200.0,39.7627372741699,172.380081176758,58.6108703613281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.808474004268646,6,1.79175946922806,4,-119.095832824707,56.2625007629395,7
S6154,2126.0,183.383599740977,243.302139282227,345.416803525317,51.9000053405762,0,336.0,1031.0,6407.0,-0.94172203540802,-0.330921232700348,522.5,17.2615242004395,15.8125,0.0,0.0,0.0,1662.40002441406,164.525543212891,50.622486114502,12.1944999694824,78.9501495361328,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0188039280474186,12,0.693147180559945,8,9.57916641235352,34.4874992370606,8
S3184,665.0,64.5,576.911682128906,188.533220641134,28.1033229827881,25,1778.0,2585.0,1856.0,-0.581238806247711,-0.813733041286469,0.0,0.0,0.0,0.0,9.27466201782227,75.4638214111328,6710.97216796875,139.56999206543,58.4025573730469,123.125305175781,52.0227203369141,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.177691742777824,4,2.63898586960792,7,19.5458335876465,60.2374992370606,10
S5387,804.0,83.5666806131227,661.466003417969,216.566937319996,12.9983520507813,47,880.0,3692.0,2171.0,0.994006514549255,-0.10653193295002,299.5,8.25726318359375,-3.5,0.0,0.0,82.0350189208985,6237.53271484375,200.0,30.2431030273438,39.9774856567383,58.9877967834473,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.601205110549927,4,2.30258509299405,8,10.4041662216187,50.970832824707,10
S1351,2452.0,257.5,491.178070068359,330.516744894001,163.093338012695,100,539.0,399.0,3391.0,-0.602966248989105,0.797301411628723,16.0,0.382566690444946,0.0625,0.0,0.0,10.950044631958,5428.61376953125,200.0,62.4194984436035,11.3990678787231,63.6270217895508,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003873708890751,7,3.74360435380318,3,-17.0208339691162,14.5791664123535,6
S1970,1771.0,242.5,1133.63708496094,324.483299265999,85.8000106811524,0,128.0,-1674.0,5903.0,-0.510260343551636,-0.221775472164154,120.5,2.75522804260254,-1.125,2.60734081268311,0.0,56.788444519043,8332.7861328125,197.062149047852,64.7538986206055,18.1831035614014,58.4259071350098,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.169987112283707,7,3.10081273214672,4,34.1875,-19.0208339691162,5
S4011,1933.99975585938,227.566558847635,2951.05102539063,248.549880681634,17.8999996185303,0,270.0,1755.0,3805.0,0.744007647037506,0.668168604373932,49.5,5.98559474945068,-4.0,0.0,1.21187746524811,121.70809173584,16072.947265625,200.0,28.6565074920654,73.465461730957,55.0875701904297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.97211617231369,1,1.38629436111989,2,-156.037506103516,20.7958335876465,2
